Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
81807,Violencia armada,2016-01-07 13:34:00,,,Asesinan a menor de edad en El Carmen de Bolívar,"Homicidio. El Carmen de Bolívar, Bolívar. 07 de Enero de 2016",Homicidio,,,El Heraldo,"Un nuevo hecho contra la niñez de El Carmen de Bolívar, en los Montes de Maria, se dio en este inició de año.La comunidad de un sector periférico de este municipio encontró el cadáver de una menor de 12 años con signos de violación y maltrato.El hallazgo de cuerpo se dio en una zona enmontada de un barrio del sur del municipio.La Policía de Bolívar no ha reportado captura por el homicidio de la niña encontrada este viernes en El Carmen.",http://www.elheraldo.co/bolivar/hallan-nina-asesinada-con-signos-de-violacion-en-el-carmen-de-bolivar-237516,13,Bolivar,13244,El Carmen de Bolívar ,"El Carmen de Bolívar, Bolívar",1,1,,1,1,,,,
81809,Violencia armada,2016-01-11 10:10:00,2016-01-11 10:10:00,0,"Ataque del ELN dejó un policía herido en Tame, Arauca",Ataque a infraestructura militar / policial. 11 de Enero de 2016,Ataque a infraestructura militar / policial,,,RCN,"En las últimas horas se registró una ofensiva contra la fuerza pública, el cual al parecer fue perpetrada por guerrilleros del ELN. Según información preliminar, un francotirador de dicha guerrilla, disparó contra la Subestación de Policía del centro poblado de Betoyes, zona rural de Tame, Arauca. En la acción armada del ELN, que aún es materia de investigación, resultó herido un uniformado de la Policía que se encontraba de servicio en la Garita No. 2. Se trata del Patrullero Christian Fabián Pabón Galvis, quien resultó herido con arma de fuego en su brazo izquierdo, por lo cual fue inmediatamente trasladado hasta el Hospital de Tame, donde recibió los primeros cuidados médicos. De Tame, fue transportado por vía aérea hasta el Hospital de Arauca capital, donde será valorado por ortopedia, y por cirugía general. El uniformado se encuentra fuera de peligro, debido a que la herida, según el primer parte médico, no comprometió el hueso de su extremidad superior.",http://www.rcnradio.com/locales/ataque-del-eln-dejo-policia-herido-tame-arauca/?utm_source=dlvr.it&utm_medium=twitter,81,Arauca,81794,Tame ,"Tame, Arauca, vereda Betoyes",1,,1,1,,,,,
81810,Violencia armada,2016-01-09 01:00:00,,,Asesinado hombre de 43 años en Popayán,"Homicidio. Popayán, Cauca, barrio Chapinero, comuna 7. 09 de Enero de 2016",Homicidio,,,El nuevo liberal,"Un hombre de 43 fue asesinado cuando transitaba por una calle del barrio Chapinero, comuna siete de Popayán. Según el reporte entregado por la Policía, este homicidio se registró cuando dos sujetos, que se movilizaban en motocicleta, abordaron a la víctima, y sin media palabra, el sujeto que iba como parrillero desenfundó un arma de fuego para dispararle en dos ocasiones en la cabeza. Los autores y móviles del hecho aún son materia de investigación.",http://elnuevoliberal.com/habitante-de-los-sauces-fue-asesinado-al-occidente-de-popayan/,19,Cauca,19001,Popayán ,"Popayán, Cauca, barrio Chapinero, comuna 7",1,1,,,,,,,
81811,Violencia armada,2016-01-08 01:11:00,2016-01-08 01:11:00,0,Estudiante asesinado en la entrada de su residencia en Puerto Tejada,"Homicidio. Puerto Tejada , Cauca, barrio La Esperanza . 08 de Enero de 2016",Homicidio,,,El nuevo liberal,"Un estudiante universitario fue asesinado por un pistolero cuando estaba a punto de entrar a su lugar de residencia, ubicado en el barrio La Esperanza del municipio de Puerto Tejada. Según información de la Policía,  esta muerte al parecer enmarca en la confrontación de grupos de adolescentes o ‘pandillas’ que delinquen en este municipio. A pesar de esto, las autoridades deberán establecer con más detalle los móviles de este homicidio.",http://elnuevoliberal.com/asesinado-en-la-entrada-de-su-casa/,19,Cauca,19573,Puerto Tejada ,"Puerto Tejada , Cauca, barrio La Esperanza",1,1,,,,,,,
81812,Violencia armada,2016-01-07 01:21:00,2016-01-07 01:21:00,0,Expertos antiexplosivos destruyen campo minado,Munición sin explotar - MUSE. 07 de Enero de 2016,Munición sin explotar - MUSE,,,Ejército,"En el marco de las operaciones adelantadas por grupos EXDE del Ejército, en las últimas horas lograron la ubicación y destrucción de nueve artefactos explosivos, en el departamento del Meta.El hallazgo se registró la vereda Fundación, municipio de Puerto Rico, mediante labores militares efectuadas por hombres de la Brigada Móvil N 4, quienes encontraron una zona preparada con nueve minas antipersona las cuales pertenecían a terroristas de la cuadrilla Camilo Tabaco de las Farc.Los elementos bélicos fueron destruidos de manera controlada por expertos antiexplosivos de la unidad militar.",Bitácora. https://www.ejercito.mil.co/index.php?idcategoria=389375,50,Meta,50590,Puerto Rico ,"Puerto Rico, Meta, Vereda Fundación",,,,,,,,,Incidente
81813,Violencia armada,2016-01-08 01:33:00,2016-01-08 01:33:00,0,Intento de Homicidio en el barrio San Vicente del Líbano de Ibagué,"Intento de homicidio. Ibagué, Tolima, Barrio San Vicente del Líbano, carrera 14 con calle 11 . 08 de Enero de 2016",Intento de homicidio,,,El Nuevo Día,"El hombre se encontraba en la carrera 14 con calle 11 del mencionado sector, cuando un hombre accionó el arma y debido a los perdigones que esta soltó, tres de esos le impactaron en el pómulo izquierdo.El malherido fue llevado al hospital local, pero debido a las fuertes heridas, tuvo que ser remitido hasta el hospital Federico Lleras Acosta sede La Francia de Ibagué, donde es atendido por las fuertes lesiones.Las autoridades buscan al sospechoso del atentado.",Bitácora. http://www.elnuevodia.com.co/nuevodia/actualidad/judicial/280225-le-disparan-en-la-cara-con-escopeta,73,Tolima,73001,Ibagué ,"Ibagué, Tolima, Barrio San Vicente del Líbano, carrera 14 con calle 11",1,1,,,,,,,
81814,Violencia armada,2016-01-08 01:41:00,2016-01-08 01:41:00,0,Ejército localizó tres minas antipersonas en caserío de Tumaco,Munición sin explotar - MUSE. 08 de Enero de 2016,Munición sin explotar - MUSE,,,Ejército,"Mediante operaciones de control territorial los soldados de la Fuerza de Tarea Pegaso, evitaron una acción criminal en contra de la integridad y la vida de los pobladores del pacífico nariñense.A por lo menos 50 metros de un caserio ubicado en zona rural del municipio de Tumaco, soldados de la Brigada Móvil No. 35 en desarrollo de operaciones militares, ubicaron tres minas antipersonas, que serían activadas por la víctima con la presión y el peso de su cuerpo. Estos artefactos que habían sido sembrados por integrantes de grupos al margen de la ley, tenía como objeto atentar contra la vida e integridad de la población civil, quienes diariamente transitan por este sector, pues con la activación de estas trampas mortales habría causado la muerte o amputación.",Bitácora. https://www.ejercito.mil.co/?idcategoria=389412,52,Nariño,52835,Tumaco ,"Tumaco, Nariño",,,,,,,,,Incidente
81815,Violencia armada,2016-01-10 01:45:00,2016-01-10 01:45:00,0,"Ejército encuentra MUSE en Barbacoas , Nariño",Munición sin explotar - MUSE. 10 de Enero de 2016,Munición sin explotar - MUSE,,,Ejército,"Dos sujetos que se transportaban en zona rural del municipio de Barbacoas en una motocicleta, al notar la presencia de las tropas del Batallón de Selva No. 53 'Coronel Francisco José González' que efectuaban operaciones de control territorial en zona de injerencia del Oleoducto Transandino, lanzaron entre la maleza un bolso y emprendieron la huída.Inmediatamente los soldados verifican con el grupo de Explosiones y Demoliciones -Exde, que con ayuda de un canino antiexplosivos ubican el bolso tipo canguro que minutos antes había sido arrojado, encontrando en el mismo media libra de pentolita, dos detonadores ineléctricos y 15 centímetros de cordón detonante.Al parecer este material explosivo que pertenecía a la Compañía Elder Santos del ELN sería empleado para atentar en contra de la infraestructura vial de este sector para dejar incomunicado a este sector, infringiendo el Derecho Internacional Humanitario. Este material encontrado fue destruido de forma controlada para evitar acciones criminales en contra de la población civil y la Infraestructura crítica del departamento de Nariño.",Bitácora. http://ejercito.mil.co/?idcategoria=389439,52,Nariño,52079,Barbacoas ,"Barbacoas, Nariño",,,,,,,,,Incidente
81825,Violencia armada,2016-01-03 13:15:00,2016-01-03 13:15:00,0,Joven de 17 años lleva más de una semana extraviado,Desaparición forzada. 03 de Enero de 2016,Desaparición forzada,,NAN,Crónica del Quindío,"El joven, de 17 años de edad, salió el pasado domingo 3 de enero de su casa en el barrio Tigreros de Armenia, donde vive con su padre, y hasta el momento no ha regresado ni se ha comunicado con nadie. Al marcharse dijo que iría al corregimiento de Pueblo Tapao, jurisdicción del municipio de Montenegro, donde habita su señora madre.Extrañamente, no fue a donde su progenitora y tampoco volvió a su hogar.",http://www.cronicadelquindio.com/noticia-completa-titulo-joven_de_17_aos_lleva_ms_de_una_semana_extraviado-seccion-la_judicial-nota-95227,63,Quindío,63001,Armenia ,"Armenia, Quindío, Barrio Tigreros",1,1,,1,,,,,
81826,Violencia armada,2016-01-12 13:19:00,2016-01-12 13:19:00,0,Concejal de Villavicencio denuncia amenazas de muerte en su contra,Amenazas (individuales/colectivas). 12 de Enero de 2016,Amenazas (individuales/colectivas),,,RCN,"Felipe Hartman, cabildante por el Polo Democrático, dijo que ha venido recibiendo mensajes intimidatorios y que personas desconocidas han estado rondando por su casa y oficina. Dijo estar a la espera de pronunciamiento por parte de la Fiscalía.Felipe Hartman, concejal de Villavicencio por el Polo Democrático, reveló que desde hace algún tiempo ha venido siendo objeto de amenazas de muerte por parte de desconocidos.Afirmó el concejal Hartman que ya puso hace más de una semana la denuncia en la Fiscalía y que ésta ya sabe de los mensajes de texto intimidantemente soeces y de los posibles seguimientos de los que viene siendo por desconocidos que han estado rondando su casa y su oficina.",http://www.rcnradio.com/locales/concejal-villavicencio-denuncia-amenazas-muerte/,50,Meta,50001,Villavicencio ,"Villavicencio, Meta",1,1,,,,,,,
81827,Violencia armada,2016-01-10 13:32:00,,,Una mujer es asesinada en el barrio Los Chorros de Cali,"Homicidio. Calí, Valle del Cauca, barrio los Chorros, Comuna 18 . 10 de Enero de 2016",Homicidio,,,El País,"Un  homicidio de una mujer de 22 años se presentó en la mañana del domingo 10 de enero, elevando a siete el número de mujeres asesinadas en Cali en lo que va de este año. El hecho tuvo lugar en el barrio Los Chorros, cuando desconocidos dispararon contra la mujer, quien trabajaba como manicurista. Según informaron las autoridades, se desconocen las causas del asesinato",http://www.elpais.com.co/elpais/judicial/noticias/siete-mujeres-han-sido-asesinadas-va-2016,76,Valle del Cauca,76001,Calí ,"Calí, Valle del Cauca, barrio los Chorros, Comuna 18",1,1,,,1,,,,
81828,Violencia armada,2016-01-06 01:36:00,2016-01-06 01:36:00,0,Ejército neutraliza Cilindro Bomba en Zona Rural de San Vicente del Caguan - Caquetá,Munición sin explotar - MUSE. 06 de Enero de 2016,Munición sin explotar - MUSE,,,Ejército,"Un nuevo artefacto explosivo instalado por las organizaciones armadas al margen de la ley durante el conflicto colombiano, fue ubicado y neutralizado por el Equipo de Explosivos y Demoliciones del Batallón de Alta Montaña No. 9 de la Novena Brigada.En desarrollo de operaciones militares, en marcada en la orden de operación de control territorial república, En las últimas horas ubican un artefacto explosivo de gran poder destructivo, gracias al empleo de tecnología de punta, en la vereda Guayabal, jurisdicción del municipio de San Vicente del Caguán, departamento del Caquetá. En el sector, poniendo en marcha los protocolos de seguridad, los soldados procedieron a destruir, de manera controlada, el artefacto tipo cilindro, preparado con aproximadamente cuatro kilos explosivos Anfo y metralla y con sistema de activación por tensión.",http://www.ejercito.mil.co/?idcategoria=389355,18,Caquetá,18753,San Vicente del Caguán ,"San Vicente del Caguán, Caquetá, Vereda Guayabal",,,,,,,,,Incidente
81829,Violencia armada,2016-01-10 01:03:00,,,Minas Antipersona de las Farc son Neutralizadas por las Tropas en Zona Rural de Florencia,"Munición sin explotar - MUSE. Florencia, Caquetá, Vereda Astillas. 10 de Enero de 2016",Munición sin explotar - MUSE,,,Ejército,"En las últimas horas, operaciones militares en contra de este grupo terrorista dejan como resultado la destrucción de cuatro artefactos explosivos en el departamento de Caquetá.Los explosivos se ubicaron en la vereda La Astilla del municipio de Florencia, cuando soldados del Batallón de Ingenieros No. 12 Liborio Mejía realizando operaciones de registro y control, encontraron las cuatro minas antipersona que contaban con un sistema de activación por presión tipo jeringa.",http://www.ejercito.mil.co/?idcategoria=389436,18,Caquetá,18001,Florencia ,"Florencia, Caquetá, Vereda Astillas",,,,,,,,,Incidente
81833,Violencia armada,2016-01-12 12:01:00,2016-01-12 12:01:00,0,Ubicado depósito ilegal en el departamento de Nariño,"Explosivo encontrado. Leiva , Nariño. 12 de Enero de 2016",Explosivo encontrado,,,Ejército,"La Fuerza de Tarea Pegaso combatiendo los nuevos fenómenos delictivos que afectan la seguridad nacional reporta una importante incautación de material de contrabando en zona limítrofe en el departamento de Nariño y el Ecuador.En zona rural del municipio de Leiva, soldados del Batallón de Infantería No. 9 'Batallá de Boyacá' ubicaron un depósito ilegal con abundante material de guerra y comunicaciones perteneciente a un grupo ilegal que delinque en esta región de la cordillera. La inspección de este material arrojo que en este punto se había escondido dos granadas, ocho proveedores y 54 cartuchos de diferente munición, tres radios de comunicaciones, un cargador y demás accesorios para radio que facilitaría el acceso a ésto para los integrantes de dicho grupo.",http://www.ejercito.mil.co/?idcategoria=389458,52,Nariño,52405,Leiva ,"Leiva , Nariño",,,,,,,,,Incidente
81834,Violencia armada,2016-01-12 12:07:00,,,Extorsiones a conductores de buses en Medellín,"Amenazas (individuales/colectivas). Medellín, Antioquia, barrio Santander - Sector La Bombonera. 12 de Enero de 2016",Amenazas (individuales/colectivas),,,RCN,"En el paradero de buses, conocido como La Bombonera, en el barrio Santander, Noroccidente de Medellín, emisarios del combo “Los Machacos”, estarían abordando los buses de servicio público para cobrar extorsiones, que en los últimos años han estado secundadas por amenazas.Por razones de seguridad y acogiendo su solicitud expresa, Carlos*, fue el nombre que utilizó el denunciante para proteger su identidad, quien dijo que los conductores de la ruta 261, que corresponde a Alfonso López, pararon el servicio desde ayer, toda vez que les están exigiendo una ‘vacuna’ de 70 mil pesos semanales y veces puede triplicarse, según la voluntad de los cobradores.“En una terminal denominada la bombonera los conductores de la ruta 261 suspendieron servicio porque un grupo que se llama los machacos esta cobrando hasta 70 mil pesos por carro” aseguro Carlos*.Por miedo y con mucha preocupación, los conductores tomaron la decisión de suspender el servicio, sin saber hasta cuando, dijo Carlos*, quien reiteró que esa ruta transporta cerca de 350 pasajeros y están inmovilizados cerca de 35 buses.Aunque el Gaula Metropolitano ha prestado toda la ayuda y seguridad a los conductores en el sector, todos están atemorizados, porque dicen que la Policía no los brinda protección todo el día, destacó Carlos*.“La instrucción es clara, no se va a pagar ninguna vacuna. Aunque las autoridades han estado muy pendientes  prestando seguridad a las rutas, a los conductores les da miedo porque ellos piensan que la policía no va a estar siempre” dijo el denunciante.Con esa situación, Carlos*, destacó que además de la actividad de la Policía y de los procesos de judicialización, es es necesario implementar otras estrategias, que permitan ponerle fin a esa situación.",http://www.rcnradio.com/locales/conductores-del-barrio-santander-medellin-suspendieron-servicio-cobro-extorsiones/,5,Antioquia,5001,Medellín ,"Medellín, Antioquia, barrio Santander - Sector La Bombonera",,,,,,,,,
